"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,45.4020849869503,30.6128029616628,30.6128029616628,62.8972397727442,45.4020849869503,30.6128029616628,62.8972397727442,0,14.1913764993648,30.6128029616628,45.4020849869503,0,30.6128029616628,33.2030209634963,30.6128029616628,30.6128029616628,14.1913764993648,20.9802148436349,0,30.6128029616628
"2",45.4020849869503,0,14.7892820252874,14.7892820252874,19.8513084831691,0,14.7892820252874,19.8513084831691,45.4020849869503,49.289139781582,14.7892820252874,0,45.4020849869503,14.7892820252874,74.9243884743297,14.7892820252874,14.7892820252874,49.289139781582,35.4153123847465,45.4020849869503,14.7892820252874
"3",30.6128029616628,14.7892820252874,0,0,33.0418805026339,14.7892820252874,0,33.0418805026339,30.6128029616628,34.4998577562945,0,14.7892820252874,30.6128029616628,0,61.0299207511462,0,0,34.4998577562945,20.626030359459,30.6128029616628,0
"4",30.6128029616628,14.7892820252874,0,0,33.0418805026339,14.7892820252874,0,33.0418805026339,30.6128029616628,34.4998577562945,0,14.7892820252874,30.6128029616628,0,61.0299207511462,0,0,34.4998577562945,20.626030359459,30.6128029616628,0
"5",62.8972397727442,19.8513084831691,33.0418805026339,33.0418805026339,0,19.8513084831691,33.0418805026339,0,62.8972397727442,55.7908523259448,33.0418805026339,19.8513084831691,62.8972397727442,33.0418805026339,78.682372977234,33.0418805026339,33.0418805026339,55.7908523259448,41.9170249291093,62.8972397727442,33.0418805026339
"6",45.4020849869503,0,14.7892820252874,14.7892820252874,19.8513084831691,0,14.7892820252874,19.8513084831691,45.4020849869503,49.289139781582,14.7892820252874,0,45.4020849869503,14.7892820252874,74.9243884743297,14.7892820252874,14.7892820252874,49.289139781582,35.4153123847465,45.4020849869503,14.7892820252874
"7",30.6128029616628,14.7892820252874,0,0,33.0418805026339,14.7892820252874,0,33.0418805026339,30.6128029616628,34.4998577562945,0,14.7892820252874,30.6128029616628,0,61.0299207511462,0,0,34.4998577562945,20.626030359459,30.6128029616628,0
"8",62.8972397727442,19.8513084831691,33.0418805026339,33.0418805026339,0,19.8513084831691,33.0418805026339,0,62.8972397727442,55.7908523259448,33.0418805026339,19.8513084831691,62.8972397727442,33.0418805026339,78.682372977234,33.0418805026339,33.0418805026339,55.7908523259448,41.9170249291093,62.8972397727442,33.0418805026339
"9",0,45.4020849869503,30.6128029616628,30.6128029616628,62.8972397727442,45.4020849869503,30.6128029616628,62.8972397727442,0,14.1913764993648,30.6128029616628,45.4020849869503,0,30.6128029616628,33.2030209634963,30.6128029616628,30.6128029616628,14.1913764993648,20.9802148436349,0,30.6128029616628
"10",14.1913764993648,49.289139781582,34.4998577562945,34.4998577562945,55.7908523259448,49.289139781582,34.4998577562945,55.7908523259448,14.1913764993648,0,34.4998577562945,49.289139781582,14.1913764993648,34.4998577562945,26.5300629948517,34.4998577562945,34.4998577562945,0,13.8738273968355,14.1913764993648,34.4998577562945
