"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,0.891826067573001,0.681609744487933,0.681609744487933,1.12140578884385,0.891826067573001,0.681609744487933,1.12140578884385,0,0.385209565256117,0.681609744487933,0.891826067573001,0,0.681609744487933,0.662545427766068,0.681609744487933,0.681609744487933,0.385209565256117,0.757006815750819,0,0.681609744487933
"2",0.891826067573001,0,0.63237858051627,0.63237858051627,0.39611924204777,0,0.63237858051627,0.39611924204777,0.891826067573001,0.960861633687612,0.63237858051627,0,0.891826067573001,0.63237858051627,1.200856774277,0.63237858051627,0.63237858051627,0.960861633687612,0.676217844258224,0.891826067573001,0.63237858051627
"3",0.681609744487933,0.63237858051627,0,0,0.720708629927427,0.63237858051627,0,0.720708629927427,0.681609744487933,0.814046689338047,0,0.63237858051627,0.681609744487933,0,1.05404182992743,0,0,0.814046689338047,0.529402899908659,0.681609744487933,0
"4",0.681609744487933,0.63237858051627,0,0,0.720708629927427,0.63237858051627,0,0.720708629927427,0.681609744487933,0.814046689338047,0,0.63237858051627,0.681609744487933,0,1.05404182992743,0,0,0.814046689338047,0.529402899908659,0.681609744487933,0
"5",1.12140578884385,0.39611924204777,0.720708629927427,0.720708629927427,0,0.39611924204777,0.720708629927427,0,1.12140578884385,0.89807559163984,0.720708629927427,0.39611924204777,1.12140578884385,0.720708629927427,1.13807073222923,0.720708629927427,0.720708629927427,0.89807559163984,0.751502934439675,1.12140578884385,0.720708629927427
"6",0.891826067573001,0,0.63237858051627,0.63237858051627,0.39611924204777,0,0.63237858051627,0.39611924204777,0.891826067573001,0.960861633687612,0.63237858051627,0,0.891826067573001,0.63237858051627,1.200856774277,0.63237858051627,0.63237858051627,0.960861633687612,0.676217844258224,0.891826067573001,0.63237858051627
"7",0.681609744487933,0.63237858051627,0,0,0.720708629927427,0.63237858051627,0,0.720708629927427,0.681609744487933,0.814046689338047,0,0.63237858051627,0.681609744487933,0,1.05404182992743,0,0,0.814046689338047,0.529402899908659,0.681609744487933,0
"8",1.12140578884385,0.39611924204777,0.720708629927427,0.720708629927427,0,0.39611924204777,0.720708629927427,0,1.12140578884385,0.89807559163984,0.720708629927427,0.39611924204777,1.12140578884385,0.720708629927427,1.13807073222923,0.720708629927427,0.720708629927427,0.89807559163984,0.751502934439675,1.12140578884385,0.720708629927427
"9",0,0.891826067573001,0.681609744487933,0.681609744487933,1.12140578884385,0.891826067573001,0.681609744487933,1.12140578884385,0,0.385209565256117,0.681609744487933,0.891826067573001,0,0.681609744487933,0.662545427766068,0.681609744487933,0.681609744487933,0.385209565256117,0.757006815750819,0,0.681609744487933
"10",0.385209565256117,0.960861633687612,0.814046689338048,0.814046689338048,0.89807559163984,0.960861633687612,0.814046689338048,0.89807559163984,0.385209565256117,0,0.814046689338048,0.960861633687612,0.385209565256117,0.814046689338048,0.529357593187925,0.814046689338048,0.814046689338048,0,0.53528465282185,0.385209565256117,0.814046689338048
"11",0.681609744487933,0.63237858051627,0,0,0.720708629927427,0.63237858051627,0,0.720708629927427,0.681609744487933,0.814046689338047,0,0.63237858051627,0.681609744487933,0,1.05404182992743,0,0,0.814046689338047,0.529402899908659,0.681609744487933,0
"12",0.891826067573001,0,0.63237858051627,0.63237858051627,0.39611924204777,0,0.63237858051627,0.39611924204777,0.891826067573001,0.960861633687612,0.63237858051627,0,0.891826067573001,0.63237858051627,1.200856774277,0.63237858051627,0.63237858051627,0.960861633687612,0.676217844258224,0.891826067573001,0.63237858051627
"13",0,0.891826067573001,0.681609744487933,0.681609744487933,1.12140578884385,0.891826067573001,0.681609744487933,1.12140578884385,0,0.385209565256117,0.681609744487933,0.891826067573001,0,0.681609744487933,0.662545427766068,0.681609744487933,0.681609744487933,0.385209565256117,0.757006815750819,0,0.681609744487933
"14",0.681609744487933,0.63237858051627,0,0,0.720708629927427,0.63237858051627,0,0.720708629927427,0.681609744487933,0.814046689338047,0,0.63237858051627,0.681609744487933,0,1.05404182992743,0,0,0.814046689338047,0.529402899908659,0.681609744487933,0
"15",0.662545427766068,1.200856774277,1.05404182992743,1.05404182992743,1.13807073222923,1.200856774277,1.05404182992743,1.13807073222923,0.662545427766068,0.529357593187925,1.05404182992743,1.200856774277,0.662545427766068,1.05404182992743,0,1.05404182992743,1.05404182992743,0.529357593187925,0.798488008162388,0.662545427766068,1.05404182992743
"16",0.681609744487933,0.63237858051627,0,0,0.720708629927427,0.63237858051627,0,0.720708629927427,0.681609744487933,0.814046689338047,0,0.63237858051627,0.681609744487933,0,1.05404182992743,0,0,0.814046689338047,0.529402899908659,0.681609744487933,0
"17",0.681609744487933,0.63237858051627,0,0,0.720708629927427,0.63237858051627,0,0.720708629927427,0.681609744487933,0.814046689338047,0,0.63237858051627,0.681609744487933,0,1.05404182992743,0,0,0.814046689338047,0.529402899908659,0.681609744487933,0
"18",0.385209565256117,0.960861633687612,0.814046689338048,0.814046689338048,0.89807559163984,0.960861633687612,0.814046689338048,0.89807559163984,0.385209565256117,0,0.814046689338048,0.960861633687612,0.385209565256117,0.814046689338048,0.529357593187925,0.814046689338048,0.814046689338048,0,0.53528465282185,0.385209565256117,0.814046689338048
"19",0.757006815750819,0.676217844258224,0.529402899908659,0.529402899908659,0.751502934439675,0.676217844258224,0.529402899908659,0.751502934439675,0.757006815750819,0.53528465282185,0.529402899908659,0.676217844258224,0.757006815750819,0.529402899908659,0.798488008162388,0.529402899908659,0.529402899908659,0.53528465282185,0,0.757006815750819,0.529402899908659
"20",0,0.891826067573001,0.681609744487933,0.681609744487933,1.12140578884385,0.891826067573001,0.681609744487933,1.12140578884385,0,0.385209565256117,0.681609744487933,0.891826067573001,0,0.681609744487933,0.662545427766068,0.681609744487933,0.681609744487933,0.385209565256117,0.757006815750819,0,0.681609744487933
"21",0.681609744487933,0.63237858051627,0,0,0.720708629927427,0.63237858051627,0,0.720708629927427,0.681609744487933,0.814046689338047,0,0.63237858051627,0.681609744487933,0,1.05404182992743,0,0,0.814046689338047,0.529402899908659,0.681609744487933,0
