"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"1",0,49.9827806160124,33.3201198452224,33.3201198452224,73.5490268892097,49.9827806160124,33.3201198452224,73.5490268892097,0,16.6651074188338,33.3201198452224,49.9827806160124,0,33.3201198452224,40.2347111922592,33.3201198452224,33.3201198452224,16.6651074188338,23.5651487512238,0,33.3201198452224
"2",49.9827806160124,0,16.66266077079,16.66266077079,23.5662462731972,0,16.66266077079,23.5662462731972,49.9827806160124,56.8836894534237,16.66266077079,0,49.9827806160124,16.66266077079,90.2154740202998,16.66266077079,16.66266077079,56.8836894534237,40.2272216180634,49.9827806160124,16.66266077079
"3",33.3201198452224,16.66266077079,0,0,40.2289070439873,16.66266077079,0,40.2289070439873,33.3201198452224,40.2210286826336,0,16.66266077079,33.3201198452224,0,73.5528132495097,0,0,40.2210286826336,23.5645608472734,33.3201198452224,0
"4",33.3201198452224,16.66266077079,0,0,40.2289070439873,16.66266077079,0,40.2289070439873,33.3201198452224,40.2210286826336,0,16.66266077079,33.3201198452224,0,73.5528132495097,0,0,40.2210286826336,23.5645608472734,33.3201198452224,0
"5",73.5490268892097,23.5662462731972,40.2289070439873,40.2289070439873,0,23.5662462731972,40.2289070439873,0,73.5490268892097,66.6578646731705,40.2289070439873,23.5662462731972,73.5490268892097,40.2289070439873,99.9896492400466,40.2289070439873,40.2289070439873,66.6578646731705,49.9947881915101,73.5490268892097,40.2289070439873
"6",49.9827806160124,0,16.66266077079,16.66266077079,23.5662462731972,0,16.66266077079,23.5662462731972,49.9827806160124,56.8836894534237,16.66266077079,0,49.9827806160124,16.66266077079,90.2154740202998,16.66266077079,16.66266077079,56.8836894534237,40.2272216180634,49.9827806160124,16.66266077079
"7",33.3201198452224,16.66266077079,0,0,40.2289070439873,16.66266077079,0,40.2289070439873,33.3201198452224,40.2210286826336,0,16.66266077079,33.3201198452224,0,73.5528132495097,0,0,40.2210286826336,23.5645608472734,33.3201198452224,0
"8",73.5490268892097,23.5662462731972,40.2289070439873,40.2289070439873,0,23.5662462731972,40.2289070439873,0,73.5490268892097,66.6578646731705,40.2289070439873,23.5662462731972,73.5490268892097,40.2289070439873,99.9896492400466,40.2289070439873,40.2289070439873,66.6578646731705,49.9947881915101,73.5490268892097,40.2289070439873
"9",0,49.9827806160124,33.3201198452224,33.3201198452224,73.5490268892097,49.9827806160124,33.3201198452224,73.5490268892097,0,16.6651074188338,33.3201198452224,49.9827806160124,0,33.3201198452224,40.2347111922592,33.3201198452224,33.3201198452224,16.6651074188338,23.5651487512238,0,33.3201198452224
"10",16.6651074188338,56.8836894534237,40.2210286826336,40.2210286826336,66.6578646731705,56.8836894534237,40.2210286826336,66.6578646731705,16.6651074188338,0,40.2210286826336,56.8836894534237,16.6651074188338,40.2210286826336,33.3317845668761,40.2210286826336,40.2210286826336,0,16.6630764816604,16.6651074188338,40.2210286826336
