"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,41.3837465204892,6.59431545638755,44.1821238742093,44.6920223527183,6.59431545638755,44.1821238742093,24.7683614930134,40.5528914527821,29.2429734567963,47.9327139106876,45.5075403358021,18.2285661119742,6.59431545638755,44.7789882384496,46.7102142639818,41.5480766940519,44.685145131757,18.2285661119742,46.5898230837435
"2",41.3837465204892,0,38.9090481666168,23.9492241789481,3.3082758322291,38.9090481666168,23.9492241789481,24.2739062135896,22.8298140337047,17.2145400529323,24.2716226406373,27.9126623346418,27.8125043874984,38.9090481666168,29.4049690246621,26.1597680374535,21.7455354507458,7.43726416238773,27.8125043874984,5.20607656325429
"3",6.59431545638755,38.9090481666168,0,50.2529801981681,42.2173239988459,0,50.2529801981681,19.2331095874227,46.875682430186,35.8372889131838,54.0035702346464,52.1018557921897,24.8228815683617,0,51.3733036948372,53.0954902942738,47.6189330180107,39.6934354387009,24.8228815683617,44.1151247298711
"4",44.1821238742093,23.9492241789481,50.2529801981681,0,22.5873115972095,50.2529801981681,0,45.5920660583377,3.85046320048278,18.0844022651708,3.77521102101556,3.96343815569365,25.9535577622351,50.2529801981681,6.72798559734164,2.84251009610571,2.63404718015742,29.0039794418348,25.9535577622351,23.5294420006684
"5",44.6920223527183,3.3082758322291,42.2173239988459,22.5873115972095,0,42.2173239988459,22.5873115972095,27.5821820458187,22.0098015605238,17.718319878334,22.9097100588987,26.5507497529032,28.3162842129001,42.2173239988459,28.0781217879532,24.7978554557148,20.3836228690072,6.53869621122585,28.3162842129001,1.89780073102519
"6",6.59431545638755,38.9090481666168,0,50.2529801981681,42.2173239988459,0,50.2529801981681,19.2331095874227,46.875682430186,35.8372889131838,54.0035702346464,52.1018557921897,24.8228815683617,0,51.3733036948372,53.0954902942738,47.6189330180107,39.6934354387009,24.8228815683617,44.1151247298711
"7",44.1821238742093,23.9492241789481,50.2529801981681,0,22.5873115972095,50.2529801981681,0,45.5920660583377,3.85046320048278,18.0844022651708,3.77521102101556,3.96343815569365,25.9535577622351,50.2529801981681,6.72798559734164,2.84251009610571,2.63404718015742,29.0039794418348,25.9535577622351,23.5294420006684
"8",24.7683614930134,24.2739062135896,19.2331095874227,45.5920660583377,27.5821820458187,19.2331095874227,45.5920660583377,0,42.2147682903557,32.3751786081763,46.3633083851774,47.677296338337,36.8126532572793,19.2331095874227,48.7899232813131,48.2514537819935,42.9580188781803,24.3706343002409,36.8126532572793,29.3141607099169
"9",40.5528914527821,22.8298140337047,46.875682430186,3.85046320048278,22.0098015605238,46.875682430186,3.85046320048278,42.2147682903557,0,14.4551698437436,7.62567422149834,5.46252804798134,22.3243253408079,46.875682430186,6.70195654670446,6.66520197616105,2.60959853432652,28.5484977717496,22.3243253408079,23.7674839674575
"10",29.2429734567963,17.2145400529323,35.8372889131838,18.0844022651708,17.718319878334,35.8372889131838,18.0844022651708,32.3751786081763,14.4551698437436,0,21.8349923016491,19.4098187267636,11.0144073448221,35.8372889131838,18.6812666294111,20.6124926549433,15.4503550850134,23.5662764346648,11.0144073448221,19.6161206093592
