"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,47.1675527355784,7.66960461336909,64.3212647449245,51.6805545049609,7.66960461336909,64.3212647449245,27.6935030420468,61.0287836121347,43.840041454575,68.4408289467649,67.5475176120344,40.1125616550621,7.66960461336909,67.2058992151462,67.546967705109,61.1196323733271,48.3248008681838,40.1125616550621,53.798641301152
"2",47.1675527355784,0,41.9875251899675,29.6001883127545,4.51300176938249,41.9875251899675,29.6001883127545,27.0966764291367,27.8132663390799,23.7039826536292,31.3488248675016,34.1868326383557,33.8249569941995,41.9875251899675,35.5878759722893,32.78744760268,26.4189105589123,7.73698785074975,33.8249569941995,7.73436950622995
"3",7.66960461336909,41.9875251899675,0,59.3856512474098,46.50052695935,0,59.3856512474098,20.1192414466154,56.0931701146201,41.0001943142486,63.5052154492502,62.6119041145197,39.5562615594241,0,62.2702857176316,62.6113542075943,56.1840188758124,42.5802522692993,39.5562615594241,48.3345405419134
"4",64.3212647449245,29.6001883127545,59.3856512474098,0,27.9987906601528,59.3856512474098,0,52.7711293226336,4.57953410094121,22.9018959875375,4.53547394749894,4.58664432560118,34.9998833656659,59.3856512474098,7.85215189384544,3.22570296018451,3.20163237159743,35.5957083850131,34.9998833656659,29.5349349701522
"5",51.6805545049609,4.51300176938249,46.50052695935,27.9987906601528,0,46.50052695935,27.9987906601528,31.6096781985192,26.2118686864782,25.599064006616,29.602661726479,32.585434985754,38.2030451664841,46.50052695935,33.9864783196875,31.1243561167681,24.8175129063105,7.7622854510534,38.2030451664841,3.22915466932414
"6",7.66960461336909,41.9875251899675,0,59.3856512474098,46.50052695935,0,59.3856512474098,20.1192414466154,56.0931701146201,41.0001943142486,63.5052154492502,62.6119041145197,39.5562615594241,0,62.2702857176316,62.6113542075943,56.1840188758124,42.5802522692993,39.5562615594241,48.3345405419134
"7",64.3212647449245,29.6001883127545,59.3856512474098,0,27.9987906601528,59.3856512474098,0,52.7711293226336,4.57953410094121,22.9018959875375,4.53547394749894,4.58664432560118,34.9998833656659,59.3856512474098,7.85215189384544,3.22570296018451,3.20163237159743,35.5957083850131,34.9998833656659,29.5349349701522
"8",27.6935030420468,27.0966764291367,20.1192414466154,52.7711293226336,31.6096781985192,20.1192414466154,52.7711293226336,0,50.9300803271878,38.3541331400225,55.0391474846662,57.3577736482347,41.2013366313526,20.1192414466154,58.7384623644131,55.9968322828181,49.5694969510361,26.7402403364725,41.2013366313526,33.0232668430526
"9",61.0287836121347,27.8132663390799,56.0931701146201,4.57953410094121,26.2118686864782,56.0931701146201,4.57953410094121,50.9300803271878,0,18.644471130896,9.11500804844015,6.51873399989963,30.5044393827483,56.0931701146201,7.86016496215389,7.80523706112572,3.21669399450337,33.8087864113385,30.5044393827483,29.4042831893742
"10",43.840041454575,23.7039826536292,41.0001943142486,22.9018959875375,25.599064006616,41.0001943142486,22.9018959875375,38.3541331400225,18.644471130896,0,27.2910543095286,25.1632051307957,15.2012745403477,41.0001943142486,23.8660390977976,26.127598947722,19.7002636159401,31.4409705043789,15.2012745403477,28.8282186759401
