"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,3.92920560743059,0,6.1315281991753,3.92920560743059,0,6.1315281991753,2.22174001636082,6.1315281991753,4.0245512467281,6.39557273159079,6.1315281991753,4.0245512467281,0,6.1315281991753,6.1315281991753,6.1315281991753,3.92920560743059,4.0245512467281,3.92920560743059
"2",3.92920560743059,0,3.92920560743059,2.42072614537318,0,3.92920560743059,2.42072614537318,1.70746559106978,2.42072614537318,2.60389149951061,2.46636712416019,2.42072614537318,2.60389149951061,3.92920560743059,2.42072614537318,2.42072614537318,2.42072614537318,0,2.60389149951061,0
"3",0,3.92920560743059,0,6.1315281991753,3.92920560743059,0,6.1315281991753,2.22174001636082,6.1315281991753,4.0245512467281,6.39557273159079,6.1315281991753,4.0245512467281,0,6.1315281991753,6.1315281991753,6.1315281991753,3.92920560743059,4.0245512467281,3.92920560743059
"4",6.1315281991753,2.42072614537318,6.1315281991753,0,2.42072614537318,6.1315281991753,0,4.12819173644296,0,2.10697695244719,2.01601643393465,0,2.10697695244719,6.1315281991753,0,0,0,2.42072614537318,2.10697695244719,2.42072614537318
"5",3.92920560743059,0,3.92920560743059,2.42072614537318,0,3.92920560743059,2.42072614537318,1.70746559106978,2.42072614537318,2.60389149951061,2.46636712416019,2.42072614537318,2.60389149951061,3.92920560743059,2.42072614537318,2.42072614537318,2.42072614537318,0,2.60389149951061,0
"6",0,3.92920560743059,0,6.1315281991753,3.92920560743059,0,6.1315281991753,2.22174001636082,6.1315281991753,4.0245512467281,6.39557273159079,6.1315281991753,4.0245512467281,0,6.1315281991753,6.1315281991753,6.1315281991753,3.92920560743059,4.0245512467281,3.92920560743059
"7",6.1315281991753,2.42072614537318,6.1315281991753,0,2.42072614537318,6.1315281991753,0,4.12819173644296,0,2.10697695244719,2.01601643393465,0,2.10697695244719,6.1315281991753,0,0,0,2.42072614537318,2.10697695244719,2.42072614537318
"8",2.22174001636082,1.70746559106978,2.22174001636082,4.12819173644296,1.70746559106978,2.22174001636082,4.12819173644296,0,4.12819173644296,2.97062183439348,4.17383271522997,4.12819173644296,2.97062183439348,2.22174001636082,4.12819173644296,4.12819173644296,4.12819173644296,1.70746559106978,2.97062183439348,1.70746559106978
"9",6.1315281991753,2.42072614537318,6.1315281991753,0,2.42072614537318,6.1315281991753,0,4.12819173644296,0,2.10697695244719,2.01601643393465,0,2.10697695244719,6.1315281991753,0,0,0,2.42072614537318,2.10697695244719,2.42072614537318
"10",4.0245512467281,2.60389149951061,4.0245512467281,2.10697695244719,2.60389149951061,4.0245512467281,2.10697695244719,2.97062183439348,2.10697695244719,0,4.12299338638184,2.10697695244719,0,4.0245512467281,2.10697695244719,2.10697695244719,2.10697695244719,2.60389149951061,0,2.60389149951061
"11",6.39557273159079,2.46636712416019,6.39557273159079,2.01601643393465,2.46636712416019,6.39557273159079,2.01601643393465,4.17383271522997,2.01601643393465,4.12299338638184,0,2.01601643393465,4.12299338638184,6.39557273159079,2.01601643393465,2.01601643393465,2.01601643393465,2.46636712416019,4.12299338638184,2.46636712416019
"12",6.1315281991753,2.42072614537318,6.1315281991753,0,2.42072614537318,6.1315281991753,0,4.12819173644296,0,2.10697695244719,2.01601643393465,0,2.10697695244719,6.1315281991753,0,0,0,2.42072614537318,2.10697695244719,2.42072614537318
"13",4.0245512467281,2.60389149951061,4.0245512467281,2.10697695244719,2.60389149951061,4.0245512467281,2.10697695244719,2.97062183439348,2.10697695244719,0,4.12299338638184,2.10697695244719,0,4.0245512467281,2.10697695244719,2.10697695244719,2.10697695244719,2.60389149951061,0,2.60389149951061
"14",0,3.92920560743059,0,6.1315281991753,3.92920560743059,0,6.1315281991753,2.22174001636082,6.1315281991753,4.0245512467281,6.39557273159079,6.1315281991753,4.0245512467281,0,6.1315281991753,6.1315281991753,6.1315281991753,3.92920560743059,4.0245512467281,3.92920560743059
"15",6.1315281991753,2.42072614537318,6.1315281991753,0,2.42072614537318,6.1315281991753,0,4.12819173644296,0,2.10697695244719,2.01601643393465,0,2.10697695244719,6.1315281991753,0,0,0,2.42072614537318,2.10697695244719,2.42072614537318
"16",6.1315281991753,2.42072614537318,6.1315281991753,0,2.42072614537318,6.1315281991753,0,4.12819173644296,0,2.10697695244719,2.01601643393465,0,2.10697695244719,6.1315281991753,0,0,0,2.42072614537318,2.10697695244719,2.42072614537318
"17",6.1315281991753,2.42072614537318,6.1315281991753,0,2.42072614537318,6.1315281991753,0,4.12819173644296,0,2.10697695244719,2.01601643393465,0,2.10697695244719,6.1315281991753,0,0,0,2.42072614537318,2.10697695244719,2.42072614537318
"18",3.92920560743059,0,3.92920560743059,2.42072614537318,0,3.92920560743059,2.42072614537318,1.70746559106978,2.42072614537318,2.60389149951061,2.46636712416019,2.42072614537318,2.60389149951061,3.92920560743059,2.42072614537318,2.42072614537318,2.42072614537318,0,2.60389149951061,0
"19",4.0245512467281,2.60389149951061,4.0245512467281,2.10697695244719,2.60389149951061,4.0245512467281,2.10697695244719,2.97062183439348,2.10697695244719,0,4.12299338638184,2.10697695244719,0,4.0245512467281,2.10697695244719,2.10697695244719,2.10697695244719,2.60389149951061,0,2.60389149951061
"20",3.92920560743059,0,3.92920560743059,2.42072614537318,0,3.92920560743059,2.42072614537318,1.70746559106978,2.42072614537318,2.60389149951061,2.46636712416019,2.42072614537318,2.60389149951061,3.92920560743059,2.42072614537318,2.42072614537318,2.42072614537318,0,2.60389149951061,0
