"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,0.922794734632523,0,1.73185325811833,1.27114442955488,0,1.73185325811833,0.527970880517036,1.73185325811833,2.04748421694198,1.5694900911907,1.73185325811833,4.0120016643588,0,1.73185325811833,1.73185325811833,1.73185325811833,0.810435600991433,4.0120016643588,1.27114442955488
"2",0.922794734632523,0,0.922794734632523,1.20501818922088,0.744309360657432,0.922794734632523,1.20501818922088,0.394823854115487,1.20501818922088,1.52064914804454,1.04265502229326,1.20501818922088,3.87885463795725,0.922794734632523,1.20501818922088,1.20501818922088,1.20501818922088,0.283600532093989,3.87885463795725,0.744309360657432
"3",0,0.922794734632523,0,1.73185325811833,1.27114442955488,0,1.73185325811833,0.527970880517036,1.73185325811833,2.04748421694198,1.5694900911907,1.73185325811833,4.0120016643588,0,1.73185325811833,1.73185325811833,1.73185325811833,0.810435600991433,4.0120016643588,1.27114442955488
"4",1.73185325811833,1.20501818922088,1.73185325811833,0,0.460708828563452,1.73185325811833,0,1.20388237760129,0,0.315630958823654,0.326922329592328,0,2.69518351509063,1.73185325811833,0,0,0,0.921417657126895,2.69518351509063,0.460708828563452
"5",1.27114442955488,0.744309360657432,1.27114442955488,0.460708828563452,0,1.27114442955488,0.460708828563452,0.743173549037839,0.460708828563452,0.776339787387106,0.78763115815578,0.460708828563452,3.15589234365408,1.27114442955488,0.460708828563452,0.460708828563452,0.460708828563452,0.460708828563442,3.15589234365408,0
"6",0,0.922794734632523,0,1.73185325811833,1.27114442955488,0,1.73185325811833,0.527970880517036,1.73185325811833,2.04748421694198,1.5694900911907,1.73185325811833,4.0120016643588,0,1.73185325811833,1.73185325811833,1.73185325811833,0.810435600991433,4.0120016643588,1.27114442955488
"7",1.73185325811833,1.20501818922088,1.73185325811833,0,0.460708828563452,1.73185325811833,0,1.20388237760129,0,0.315630958823654,0.326922329592328,0,2.69518351509063,1.73185325811833,0,0,0,0.921417657126895,2.69518351509063,0.460708828563452
"8",0.527970880517036,0.394823854115487,0.527970880517036,1.20388237760129,0.743173549037839,0.527970880517036,1.20388237760129,0,1.20388237760129,1.51951333642494,1.04151921067367,1.20388237760129,3.48403078384176,0.527970880517036,1.20388237760129,1.20388237760129,1.20388237760129,0.282464720474397,3.48403078384176,0.743173549037839
"9",1.73185325811833,1.20501818922088,1.73185325811833,0,0.460708828563452,1.73185325811833,0,1.20388237760129,0,0.315630958823654,0.326922329592328,0,2.69518351509063,1.73185325811833,0,0,0,0.921417657126895,2.69518351509063,0.460708828563452
"10",2.04748421694198,1.52064914804454,2.04748421694198,0.315630958823654,0.776339787387106,2.04748421694198,0.315630958823654,1.51951333642494,0.315630958823654,0,0.642553288415982,0.315630958823654,3.01081447391428,2.04748421694198,0.315630958823654,0.315630958823654,0.315630958823654,1.23704861595055,3.01081447391428,0.776339787387106
"11",1.56949009119071,1.04265502229326,1.56949009119071,0.326922329592328,0.78763115815578,1.56949009119071,0.326922329592328,1.04151921067367,0.326922329592328,0.642553288415982,0,0.326922329592328,3.02210584468295,1.56949009119071,0.326922329592328,0.326922329592328,0.326922329592328,0.759054490199272,3.02210584468295,0.78763115815578
"12",1.73185325811833,1.20501818922088,1.73185325811833,0,0.460708828563452,1.73185325811833,0,1.20388237760129,0,0.315630958823654,0.326922329592328,0,2.69518351509063,1.73185325811833,0,0,0,0.921417657126895,2.69518351509063,0.460708828563452
"13",4.0120016643588,3.87885463795725,4.0120016643588,2.69518351509063,3.15589234365408,4.0120016643588,2.69518351509063,3.48403078384176,2.69518351509063,3.01081447391428,3.02210584468295,2.69518351509063,0,4.0120016643588,2.69518351509063,2.69518351509063,2.69518351509063,3.61660117221752,0,3.15589234365408
"14",0,0.922794734632523,0,1.73185325811833,1.27114442955488,0,1.73185325811833,0.527970880517036,1.73185325811833,2.04748421694198,1.5694900911907,1.73185325811833,4.0120016643588,0,1.73185325811833,1.73185325811833,1.73185325811833,0.810435600991433,4.0120016643588,1.27114442955488
"15",1.73185325811833,1.20501818922088,1.73185325811833,0,0.460708828563452,1.73185325811833,0,1.20388237760129,0,0.315630958823654,0.326922329592328,0,2.69518351509063,1.73185325811833,0,0,0,0.921417657126895,2.69518351509063,0.460708828563452
"16",1.73185325811833,1.20501818922088,1.73185325811833,0,0.460708828563452,1.73185325811833,0,1.20388237760129,0,0.315630958823654,0.326922329592328,0,2.69518351509063,1.73185325811833,0,0,0,0.921417657126895,2.69518351509063,0.460708828563452
