0,35.09930392,26.45164899,34.26742764,32.86229364,25.96979484,34.96875644,26.81133092,33.28790715,37.04305663,35.95691292,33.43908856,36.72009812,24.59549922,33.4112702,34.78753928,34.3572141,29.32072399,37.53578533,32.28742648
35.09930392,0,33.04830645,24.46951735,18.27704289,32.8886684,25.08527164,20.05520324,23.64123334,28.99543589,25.9662796,23.8166913,30.99708946,33.41456592,23.86911275,24.95175107,24.54603656,16.78719295,31.9722289,18.19787962
26.45164899,33.04830645,0,32.8292236,30.77730748,12.95703441,33.50609755,24.06050946,31.8988351,35.97613617,34.45750994,32.03464968,36.19079706,17.21396953,32.01975669,33.32411361,32.9382333,27.09869443,37.04115061,30.19133803
34.26742764,24.46951735,32.8292236,0,21.8160007,32.66757118,9.17320007,21.19314383,10.69738439,23.34240669,13.26139386,9.818833211,25.25632355,33.06657247,11.11372448,11.19231337,11.59466695,19.7623157,26.35233511,21.2965254
32.86229364,18.27704289,30.77730748,21.8160007,0,30.61261556,22.39136569,17.68579126,21.08802466,27.00838419,23.20517645,21.18318373,28.86567629,31.14936733,21.23209773,22.2337087,21.97811887,14.22430114,29.84714574,8.764204007
25.96979484,32.8886684,12.95703441,32.66757118,30.61261556,0,33.34416863,23.91214754,31.73801419,35.82455982,34.29509804,31.87295829,36.03252558,16.27758143,31.857902,33.16188075,32.77741487,26.93309147,36.88296254,30.02611097
34.96875644,25.08527164,33.50609755,9.17320007,22.39136569,33.34416863,0,21.81454566,12.42142779,24.27356776,12.17850327,11.41456934,26.15396434,33.74849972,12.29851008,10.54874026,13.17409352,20.34744403,27.24536798,21.86792787
26.81133092,20.05520324,24.06050946,21.19314383,17.68579126,23.91214754,21.81454566,0,20.37834402,25.29177306,22.68192264,20.46933397,26.51411569,24.59111445,20.4793341,21.62694934,21.35435725,13.64595658,27.43788225,17.07230959
33.28790715,23.64123334,31.8988351,10.69738439,21.08802466,31.73801419,12.42142779,20.37834402,0,21.75392473,14.68765542,10.04959077,23.86649418,32.12605058,10.90004124,12.92406301,9.077475177,19.02365373,24.97197385,20.57976813
37.04305663,28.99543589,35.97613617,23.34240669,27.00838419,35.82455982,24.27356776,25.29177306,21.75392473,0,25.6216852,22.38135786,25.0514519,36.13673528,22.3784016,24.21895732,22.98006022,24.6212534,26.14829466,26.53077997
35.95691292,25.9662796,34.45750994,13.26139386,23.20517645,34.29509804,12.17850327,22.68192264,14.68765542,25.6216852,0,13.641656,27.43480386,34.70749495,14.06049903,11.49033383,15.51985634,21.16300676,28.51960736,22.67324991
33.43908856,23.8166913,32.03464968,9.818833211,21.18318373,31.87295829,11.41456934,20.46933397,10.04959077,22.38135786,13.641656,0,24.16774892,32.26497977,7.784622993,11.22653201,11.86836008,19.08828199,25.27068252,20.66137588
36.72009812,30.99708946,36.19079706,25.25632355,28.86567629,36.03252558,26.15396434,26.51411569,23.86649418,25.0514519,27.43480386,24.16774892,0,36.23931292,24.04873963,25.987247,25.17874874,26.29070253,10.69588211,28.36060702
24.59549922,33.41456592,17.21396953,33.06657247,31.14936733,16.27758143,33.74849972,24.59111445,32.12605058,36.13673528,34.70749495,32.26497977,36.23931292,0,32.24738853,33.56664291,33.17166898,27.49977947,37.08244281,30.5655912
33.4112702,23.86911275,32.01975669,11.11372448,21.23209773,31.857902,12.29851008,20.4793341,10.90004124,22.3784016,14.06049903,7.784622993,24.04873963,32.24738853,0,11.74624842,12.68479657,19.11584373,25.15419137,20.70739996
34.78753928,24.95175107,33.32411361,11.19231337,22.2337087,33.16188075,10.54874026,21.62694934,12.92406301,24.21895732,11.49033383,11.22653201,25.987247,33.56664291,11.74624842,0,14.02009358,20.1614769,27.07874615,21.70374608
34.3572141,24.54603656,32.9382333,11.59466695,21.97811887,32.77741487,13.17409352,21.35435725,9.077475177,22.98006022,15.51985634,11.86836008,25.17874874,33.17166898,12.68479657,14.02009358,0,19.95366563,26.2773016,21.47282599
29.32072399,16.78719295,27.09869443,19.7623157,14.22430114,26.93309147,20.34744403,13.64595658,19.02365373,24.6212534,21.16300676,19.08828199,26.29070253,27.49977947,19.11584373,20.1614769,19.95366563,0,27.25523268,13.60775761
37.53578533,31.9722289,37.04115061,26.35233511,29.84714574,36.88296254,27.24536798,27.43788225,24.97197385,26.14829466,28.51960736,25.27068252,10.69588211,37.08244281,25.15419137,27.07874615,26.2773016,27.25523268,0,29.34152419
32.28742648,18.19787962,30.19133803,21.2965254,8.764204007,30.02611097,21.86792787,17.07230959,20.57976813,26.53077997,22.67324991,20.66137588,28.36060702,30.5655912,20.70739996,21.70374608,21.47282599,13.60775761,29.34152419,0
