0,0.769324341,1.060704895,1.083805453,1.070639921,0.840348308,0.810463231,0.827519193,1.089136712,1.092105586,0.81631663,0.800625755,1.067300754,0.909698683,1.540909975,1.388494312,0.827519193,1.065797203,0.943373595,1.053530804,0.831846448
0.769324341,0,1.081406549,1.103346201,0.943917253,0.782983598,0.778158472,0.768174659,1.10884875,1.111323894,0.787150417,0.73178935,1.085464114,0.887023548,1.564969262,1.378262656,0.768174659,1.086642689,0.965662003,1.071809257,0.798503324
1.060704895,1.081406549,0,0.462922449,1.227693932,0.901810109,0.875825443,0.903226451,0.485472493,0.502608223,0.86958973,0.918153026,0.460426114,0.84979658,1.091388072,1.285571019,0.903226451,0.280630468,0.719187066,0.462957389,0.868282163
1.083805453,1.103346201,0.462922449,0,1.248249426,0.922144949,0.897665776,0.923874808,0.280714012,0.310711525,0.891461668,0.939376603,0.461552521,0.869529008,1.077879815,1.307291293,0.923874808,0.441082589,0.750571723,0.511585898,0.889633829
1.070639921,0.943917253,1.227693932,1.248249426,0,0.84503259,0.894719272,0.834076848,1.253882527,1.255839986,0.903994165,0.813385334,1.229151932,0.990675564,1.713838805,1.496690958,0.834076848,1.233014203,1.117170593,1.215776211,0.90273971
0.840348308,0.782983598,0.901810109,0.922144949,0.84503259,0,0.515871636,0.311076402,0.927913635,0.92968596,0.521247342,0.490957253,0.902178575,0.61826785,1.390394856,1.138082197,0.311076402,0.907274554,0.788829502,0.888616863,0.488394299
0.810463231,0.778158472,0.875825443,0.897665776,0.894719272,0.515871636,0,0.49779764,0.903449667,0.905636468,0.280673326,0.511260682,0.878106039,0.619944658,1.364542014,1.120623247,0.49779764,0.881383495,0.750500312,0.863930087,0.408031559
0.827519193,0.768174659,0.903226451,0.923874808,0.834076848,0.311076402,0.49779764,0,0.929625926,0.931503436,0.508700005,0.444339682,0.904114808,0.630979296,1.391466357,1.145652943,0,0.908686485,0.788364663,0.890466834,0.487654111
1.089136712,1.10884875,0.485472493,0.280714012,1.253882527,0.927913635,0.903449667,0.929625926,0,0.280785736,0.897271962,0.945069529,0.490543696,0.875606223,1.072260022,1.313702691,0.929625926,0.462984449,0.757446372,0.532939123,0.895480151
1.092105586,1.111323894,0.502608223,0.310711525,1.255839986,0.92968596,0.905636468,0.931503436,0.280785736,0,0.899443789,0.947163857,0.488583426,0.876941149,1.074396752,1.315318895,0.931503436,0.485698917,0.761191249,0.534876401,0.897472371
0.81631663,0.787150417,0.86958973,0.891461668,0.903994165,0.521247342,0.280673326,0.508700005,0.897271962,0.899443789,0,0.530891851,0.871756663,0.607656761,1.358771796,1.108679831,0.508700005,0.875179967,0.743172528,0.857514065,0.377964182
0.800625755,0.73178935,0.918153026,0.939376603,0.813385334,0.490957253,0.511260682,0.444339682,0.945069529,0.947163857,0.530891851,0,0.92014776,0.672715002,1.405292745,1.177261134,0.444339682,0.923574752,0.80074,0.906394386,0.539145936
1.067300754,1.085464114,0.460426114,0.461552521,1.229151932,0.902178575,0.878106039,0.904114808,0.490543696,0.488583426,0.871756663,0.92014776,0,0.847528887,1.104221036,1.28392161,0.904114811,0.471008847,0.727998838,0.37822421,0.869543256
0.909698683,0.887023548,0.84979658,0.869529008,0.990675564,0.61826785,0.619944658,0.630979296,0.875606223,0.876941149,0.607656761,0.672715002,0.847528887,0,1.343651097,0.935913624,0.630979296,0.855577119,0.736539177,0.833556813,0.578544895
1.540909975,1.564969262,1.091388072,1.077879815,1.713838805,1.390394856,1.364542014,1.391466357,1.072260022,1.074396752,1.358771796,1.405292745,1.104221036,1.343651097,0,1.784659821,1.391466357,1.085304875,1.229175455,1.113220213,1.358127967
1.388494312,1.378262656,1.285571019,1.307291293,1.496690958,1.138082197,1.120623247,1.145652943,1.313702691,1.315318895,1.108679831,1.177261134,1.28392161,0.935913624,1.784659821,0,1.145652943,1.29183264,1.156127286,1.268414866,1.091262807
0.827519193,0.768174659,0.903226451,0.923874808,0.834076848,0.311076402,0.49779764,0,0.929625926,0.931503436,0.508700005,0.444339682,0.904114811,0.630979296,1.391466357,1.145652943,0,0.908686485,0.788364663,0.890466834,0.487654111
1.065797203,1.086642689,0.280630468,0.441082589,1.233014203,0.907274554,0.881383495,0.908686485,0.462984449,0.485698917,0.875179967,0.923574752,0.471008847,0.855577119,1.085304875,1.29183264,0.908686485,0,0.726610616,0.485320067,0.873887138
0.943373595,0.965662003,0.719187066,0.750571723,1.117170593,0.788829502,0.750500312,0.788364663,0.757446372,0.761191249,0.743172528,0.80074,0.727998838,0.736539177,1.229175455,1.156127286,0.788364663,0.726610616,0,0.708171972,0.745193643
1.053530804,1.071809257,0.462957389,0.511585898,1.215776211,0.888616863,0.863930087,0.890466834,0.532939123,0.534876401,0.857514065,0.906394386,0.37822421,0.833556813,1.113220213,1.268414866,0.890466834,0.485320067,0.708171972,0,0.855426478
0.831846448,0.798503324,0.868282163,0.889633829,0.90273971,0.488394299,0.408031559,0.487654111,0.895480151,0.897472371,0.377964182,0.539145936,0.869543256,0.578544895,1.358127967,1.091262807,0.487654111,0.873887138,0.745193643,0.855426478,0
